ActivityID,CustomerID,Type,StartTime,EndTime,Duration,StartCondition,StartLocation,EndCondition,Notes
1454,10,Feed,2025-05-29 07:30:13,,,Breast Milk,Bottle,120ml,
1455,10,Pump,2025-05-29 07:30:41,2025-05-29 07:50:41,20,60ml,,60ml,
1451,10,Diaper,2025-05-29 07:40:43,,,,,"Both, pee:small poo:medium",
1456,10,Diaper,2025-05-29 08:18:43,,,,,"Both, pee:Small poo:Medium",
1452,10,Sleep,2025-05-29 09:00:37,2025-05-29 09:35:55,35,,,,
1453,10,Sleep,2025-05-29 09:56:10,2025-05-29 11:07:23,71,,,,
1458,10,Pump,2025-05-29 11:10:15,2025-05-29 11:30:15,20,60ml,,60ml,
1457,10,Feed,2025-05-29 11:10:28,,,Breast Milk,Bottle,120ml,
1459,10,Diaper,2025-05-29 11:59:07,,,,,"Both, pee:Big poo:Small",
1460,10,Sleep,2025-05-29 12:11:29,2025-05-29 14:52:41,161,,,,
1461,10,Feed,2025-05-29 14:53:52,,,Breast Milk,Bottle,120ml,
1463,10,Diaper,2025-05-29 15:30:44,,,,,pee:Big,
1462,10,Pump,2025-05-29 15:55:15,2025-05-29 16:15:15,20,60ml,,60ml,
1464,10,Sleep,2025-05-29 16:15:07,2025-05-29 17:00:51,45,,,,
1465,10,Feed,2025-05-29 18:05:10,,,Breast Milk,Bottle,90ml,
1467,10,Diaper,2025-05-29 19:10:04,,,,,pee:medium,
1466,10,Sleep,2025-05-29 19:13:43,2025-05-29 21:00:57,107,,,,
1468,10,Feed,2025-05-29 21:02:38,,,Breast Milk,Bottle,120ml,
1469,10,Pump,2025-05-29 21:02:51,2025-05-29 21:27:51,25,60ml,,60ml,
1470,10,Diaper,2025-05-29 21:45:14,,,,,pee:Medium,
1471,10,Sleep,2025-05-29 22:00:55,2025-05-30 00:40:56,160,,,,
1473,10,Feed,2025-05-30 00:42:22,,,Breast Milk,Bottle,120ml,
1474,10,Pump,2025-05-30 00:42:46,2025-05-30 00:59:46,17,60ml,,60ml,
1472,10,Diaper,2025-05-30 00:59:11,,,,,"Both, pee:Big poo:Big",
1475,10,Sleep,2025-05-30 01:15:13,2025-05-30 04:30:38,195,,,,
1476,10,Feed,2025-05-30 04:36:43,,,Formula,Bottle,130ml,
1477,10,Diaper,2025-05-30 04:53:57,,,,,pee:Medium,
1478,10,Sleep,2025-05-30 05:00:07,2025-05-30 07:08:13,128,,,,
1479,10,Sleep,2025-05-30 07:20:42,2025-05-30 08:15:27,54,,,,
1481,10,Pump,2025-05-30 08:15:19,2025-05-30 08:35:19,20,60ml,,60ml,
1480,10,Feed,2025-05-30 08:15:40,,,Breast Milk,Bottle,120ml,
1482,10,Diaper,2025-05-30 08:30:35,,,,,"Both, pee:Medium poo:Small",
1483,10,Sleep,2025-05-30 11:00:14,2025-05-30 11:24:45,24,,,,
1485,10,Feed,2025-05-30 11:25:29,,,Breast Milk,Bottle,120ml,
1488,10,Pump,2025-05-30 11:25:53,2025-05-30 11:45:53,20,60ml,,60ml,
1484,10,Diaper,2025-05-30 12:00:18,,,,,"Both, pee:Big poo:Small",
1489,10,Sleep,2025-05-30 12:17:14,2025-05-30 14:57:19,160,,,,
1492,10,Diaper,2025-05-30 15:01:23,,,,,pee:Small,
1491,10,Pump,2025-05-30 15:05:06,2025-05-30 15:20:06,15,60ml,,60ml,
1490,10,Feed,2025-05-30 15:05:42,,,Breast Milk,Bottle,120ml,
1493,10,Sleep,2025-05-30 15:45:20,2025-05-30 17:00:42,75,,,,
1494,10,Diaper,2025-05-30 17:13:31,,,,,"Both, pee:Medium poo:Small",
1495,10,Diaper,2025-05-30 18:00:37,,,,,poo:Big,
1496,10,Feed,2025-05-30 18:18:53,,,Formula,Bottle,135ml,
1497,10,Diaper,2025-05-30 18:55:24,,,,,pee:Small,
1500,10,Sleep,2025-05-30 19:18:08,2025-05-30 21:38:23,140,,,,
1498,10,Pump,2025-05-30 20:30:39,2025-05-30 20:45:39,15,45ml,,70ml,
1499,10,Feed,2025-05-30 21:40:45,,,Breast Milk,Bottle,110ml,
1501,10,Diaper,2025-05-30 22:00:26,,,,,pee:Small,
1503,10,Sleep,2025-05-30 22:05:54,2025-05-31 03:40:39,334,,,,
1502,10,Pump,2025-05-31 02:12:59,2025-05-31 02:27:59,15,44ml,,74ml,
1504,10,Feed,2025-05-31 03:40:44,,,Breast Milk,Bottle,115ml,
1505,10,Diaper,2025-05-31 04:00:01,,,,,pee:Medium,
1506,10,Sleep,2025-05-31 05:09:37,2025-05-31 06:50:38,101,,,,
1507,10,Pump,2025-05-31 07:00:11,2025-05-31 07:20:11,20,60ml,,60ml,
1508,10,Feed,2025-05-31 07:00:30,,,Breast Milk,Bottle,120ml,
1509,10,Diaper,2025-05-31 07:34:33,,,,,"Both, pee:Small poo:Medium",
1510,10,Sleep,2025-05-31 08:00:55,2025-05-31 08:40:57,40,,,,
1511,10,Diaper,2025-05-31 09:06:27,,,,,"Both, pee:Medium poo:Medium",
1512,10,Sleep,2025-05-31 09:40:25,2025-05-31 10:20:27,40,,,,
1513,10,Feed,2025-05-31 10:21:04,,,Breast Milk,Bottle,120ml,
1514,10,Pump,2025-05-31 10:21:20,2025-05-31 10:41:20,20,60ml,,60ml,
1515,10,Sleep,2025-05-31 10:42:54,2025-05-31 12:09:21,86,,,,
1517,10,Sleep,2025-05-31 12:20:17,2025-05-31 14:03:20,103,,,,
1518,10,Pump,2025-05-31 14:04:06,2025-05-31 14:24:06,20,60ml,,60ml,
1516,10,Feed,2025-05-31 14:04:35,,,Breast Milk,Bottle,120ml,
1520,10,Diaper,2025-05-31 14:36:35,,,,,"Both, pee:Small poo:Small",
1519,10,Diaper,2025-05-31 14:57:29,,,,,"Both, pee:Small poo:Big",
1521,10,Diaper,2025-05-31 16:16:14,,,,,"Both, pee:Medium poo:Small",
1523,10,Feed,2025-05-31 17:21:57,,,Formula,Bottle,120ml,
1524,10,Sleep,2025-05-31 18:02:35,2025-05-31 20:52:51,170,,,,
1526,10,Feed,2025-05-31 20:55:07,,,Breast Milk,Bottle,120ml,
1527,10,Pump,2025-05-31 20:55:16,2025-05-31 21:15:16,20,60ml,,60ml,
1525,10,Diaper,2025-05-31 21:38:58,,,,,"Both, pee:Big poo:Small",
1528,10,Sleep,2025-05-31 22:52:19,2025-06-01 00:20:41,88,,,,
1529,10,Feed,2025-06-01 00:21:37,,,Breast Milk,Bottle,120ml,
1530,10,Pump,2025-06-01 00:21:51,2025-06-01 00:41:51,20,60ml,,60ml,
1531,10,Diaper,2025-06-01 00:37:27,,,,,pee:Medium,
1532,10,Sleep,2025-06-01 00:45:11,2025-06-01 03:20:23,155,,,,
1534,10,Feed,2025-06-01 03:27:40,,,Breast Milk,Bottle,120ml,
1535,10,Pump,2025-06-01 03:27:56,2025-06-01 03:42:56,15,60ml,,60ml,
1533,10,Diaper,2025-06-01 03:45:33,,,,,pee:Small,
1536,10,Sleep,2025-06-01 03:49:24,2025-06-01 06:27:04,157,,,,
1537,10,Feed,2025-06-01 06:30:18,,,Formula,Bottle,125ml,
1538,10,Diaper,2025-06-01 06:50:45,,,,,pee:Medium,
1539,10,Sleep,2025-06-01 07:20:25,2025-06-01 08:41:10,80,,,,
1540,10,Diaper,2025-06-01 08:57:47,,,,,"Both, pee:Big poo:Big",
1541,10,Feed,2025-06-01 09:38:27,,,Breast Milk,Bottle,120ml,
1542,10,Pump,2025-06-01 09:38:41,2025-06-01 09:58:41,20,60ml,,60ml,
1543,10,Sleep,2025-06-01 10:28:07,2025-06-01 10:48:19,20,,,,
1544,10,Sleep,2025-06-01 12:00:37,2025-06-01 12:42:22,41,,,,
1545,10,Diaper,2025-06-01 13:09:10,,,,,"Both, pee:Big poo:Small",
1546,10,Feed,2025-06-01 13:14:38,,,Breast Milk,Bottle,120ml,
1547,10,Pump,2025-06-01 13:14:56,2025-06-01 13:34:56,20,60ml,,60ml,
1548,10,Sleep,2025-06-01 13:50:32,2025-06-01 14:30:29,39,,,,
1549,10,Diaper,2025-06-01 14:40:22,,,,,"Both, pee:Big poo:Medium",
1550,10,Sleep,2025-06-01 15:27:56,2025-06-01 16:45:48,77,,,,
1552,10,Feed,2025-06-01 17:15:16,,,Formula,Bottle,120ml,
1551,10,Diaper,2025-06-01 17:38:12,,,,,pee:Small,
1553,10,Diaper,2025-06-01 17:51:25,,,,,"Both, pee:Small poo:Medium",
1554,10,Pump,2025-06-01 19:42:18,2025-06-01 19:53:18,11,50ml,,75ml,
1556,10,Feed,2025-06-01 20:20:32,,,Breast Milk,Bottle,120ml,
1555,10,Diaper,2025-06-01 20:55:53,,,,,pee:Small,
1559,10,Sleep,2025-06-01 20:59:50,2025-06-01 23:28:03,148,,,,
1557,10,Feed,2025-06-01 23:30:18,,,Breast Milk,Bottle,120ml,
1558,10,Pump,2025-06-01 23:30:33,2025-06-01 23:50:33,20,60ml,,60ml,
1560,10,Sleep,2025-06-01 23:55:20,2025-06-02 02:13:44,138,,,,
1561,10,Diaper,2025-06-02 02:20:18,,,,,pee:Small,
1563,10,Pump,2025-06-02 02:21:08,2025-06-02 02:36:08,15,60ml,,60ml,
1562,10,Feed,2025-06-02 02:21:47,,,Breast Milk,Bottle,120ml,
1564,10,Sleep,2025-06-02 02:38:45,2025-06-02 05:48:15,189,,,,
1565,10,Diaper,2025-06-02 05:55:04,,,,,pee:Big,
1566,10,Feed,2025-06-02 06:00:17,,,Formula,Bottle,130ml,
1568,10,Sleep,2025-06-02 06:31:42,2025-06-02 09:43:09,191,,,,
1567,10,Diaper,2025-06-02 06:34:00,,,,,"Both, pee:Small poo:Medium",
1569,10,Feed,2025-06-02 09:45:17,,,Breast Milk,Bottle,120ml,
1570,10,Pump,2025-06-02 09:45:33,2025-06-02 10:05:33,20,60ml,,60ml,
1572,10,Diaper,2025-06-02 10:05:00,,,,,"Both, pee:Big poo:Big",
1571,10,Diaper,2025-06-02 10:49:46,,,,,"Both, pee:Small poo:Medium",
1574,10,Sleep,2025-06-02 11:40:13,2025-06-02 12:30:03,49,,,,
1573,10,Diaper,2025-06-02 12:40:57,,,,,pee:Medium,
1575,10,Feed,2025-06-02 12:50:40,,,Breast Milk,Bottle,120ml,
1576,10,Pump,2025-06-02 12:50:58,2025-06-02 13:05:58,15,60ml,,60ml,
1577,10,Sleep,2025-06-02 13:16:14,2025-06-02 13:51:17,35,,,,
1578,10,Sleep,2025-06-02 14:10:55,2025-06-02 15:15:59,65,,,,
1579,10,Diaper,2025-06-02 15:27:52,,,,,pee:Medium,
1580,10,Feed,2025-06-02 15:45:42,,,Breast Milk,Bottle,120ml,
1581,10,Pump,2025-06-02 15:45:54,2025-06-02 16:05:54,20,60ml,,60ml,
1582,10,Diaper,2025-06-02 16:20:20,,,,,"Both, pee:Small poo:Big",
1583,10,Sleep,2025-06-02 16:57:58,2025-06-02 17:54:25,56,,,,
1584,10,Diaper,2025-06-02 18:15:15,,,,,pee:Medium,
1585,10,Feed,2025-06-02 19:00:34,,,Formula,Bottle,135ml,
1589,10,Sleep,2025-06-02 19:59:06,2025-06-02 23:45:40,226,,,,
1586,10,Pump,2025-06-02 21:10:23,2025-06-02 21:21:23,11,62ml,,76ml,
1588,10,Feed,2025-06-02 23:50:08,,,Breast Milk,Bottle,125ml,
1587,10,Diaper,2025-06-03 00:07:04,,,,,pee:Medium,
1590,10,Sleep,2025-06-03 00:08:31,2025-06-03 04:16:43,248,,,,
1591,10,Feed,2025-06-03 04:17:07,,,Breast Milk,Bottle,120ml,
1592,10,Pump,2025-06-03 04:17:30,2025-06-03 04:37:30,20,60ml,,60ml,
1593,10,Diaper,2025-06-03 04:40:57,,,,,pee:Medium,
1594,10,Sleep,2025-06-03 05:17:34,2025-06-03 07:29:33,131,,,,
1595,10,Feed,2025-06-03 07:36:58,,,Formula,Bottle,125ml,
1596,10,Diaper,2025-06-03 08:00:16,,,,,pee:Medium,
1597,10,Sleep,2025-06-03 08:05:29,2025-06-03 09:50:31,105,,,,
1598,10,Diaper,2025-06-03 09:55:47,,,,,"Both, pee:medium poo:medium",
1599,10,Diaper,2025-06-03 10:16:31,,,,,"Both, pee:Small poo:Big",
1601,10,Pump,2025-06-03 10:21:40,2025-06-03 10:41:40,20,60ml,,60ml,
1600,10,Feed,2025-06-03 10:41:26,,,Breast Milk,Bottle,120ml,
1602,10,Sleep,2025-06-03 11:02:10,2025-06-03 11:30:33,28,,,,
1603,10,Sleep,2025-06-03 11:55:53,2025-06-03 13:45:26,109,,,,
1604,10,Feed,2025-06-03 13:50:39,,,Breast Milk,Bottle,120ml,
1605,10,Pump,2025-06-03 13:50:48,2025-06-03 14:10:48,20,60ml,,60ml,
1606,10,Sleep,2025-06-03 14:40:17,2025-06-03 15:16:08,35,,,,
1607,10,Diaper,2025-06-03 15:25:52,,,,,pee:Big,
1608,10,Feed,2025-06-03 16:54:07,,,Breast Milk,Bottle,120ml,
1609,10,Pump,2025-06-03 16:54:28,2025-06-03 17:14:28,20,60ml,,60ml,
1610,10,Diaper,2025-06-03 17:20:48,,,,,"Both, pee:Medium poo:Big",
1611,10,Sleep,2025-06-03 17:47:06,2025-06-03 18:49:45,62,,,,
1612,10,Feed,2025-06-03 19:30:55,,,Formula,Bottle,125ml,
1613,10,Diaper,2025-06-03 19:50:19,,,,,"Both, pee:Medium poo:Medium",
1615,10,Sleep,2025-06-03 20:00:05,2025-06-04 00:42:59,282,,,,
1614,10,Pump,2025-06-03 22:00:20,2025-06-03 22:15:20,15,43ml,,65ml,
1617,10,Feed,2025-06-04 00:40:51,,,Breast Milk,Bottle,105ml,
1616,10,Diaper,2025-06-04 00:50:42,,,,,pee:Small,
1619,10,Sleep,2025-06-04 02:20:39,2025-06-04 03:40:07,79,,,,
1618,10,Feed,2025-06-04 03:42:07,,,Breast Milk,Bottle,120ml,
1620,10,Pump,2025-06-04 03:42:45,2025-06-04 03:52:45,10,60ml,,60ml,
1621,10,Diaper,2025-06-04 04:00:34,,,,,pee:medium,
1622,10,Sleep,2025-06-04 04:08:24,2025-06-04 07:46:56,218,,,,
1623,10,Feed,2025-06-04 07:45:32,,,Formula,Bottle,130ml,
1624,10,Diaper,2025-06-04 08:05:55,,,,,pee:Big,
1626,10,Sleep,2025-06-04 08:15:01,2025-06-04 10:00:45,105,,,,
1625,10,Diaper,2025-06-04 10:33:06,,,,,"Both, pee:Medium poo:Medium",
1627,10,Feed,2025-06-04 10:55:26,,,Breast Milk,Bottle,120ml,
1628,10,Pump,2025-06-04 10:55:39,2025-06-04 11:15:39,20,60ml,,60ml,
1629,10,Diaper,2025-06-04 11:25:42,,,,,"Both, pee:small poo:big",
1630,10,Sleep,2025-06-04 11:55:54,2025-06-04 12:45:17,49,,,,
1631,10,Sleep,2025-06-04 13:25:28,2025-06-04 14:03:06,37,,,,
1633,10,Pump,2025-06-04 14:03:09,2025-06-04 14:21:09,18,60ml,,60ml,
1632,10,Feed,2025-06-04 14:03:18,,,Breast Milk,Bottle,120ml,
1634,10,Diaper,2025-06-04 14:42:48,,,,,"Both, pee:Small poo:Medium",
1635,10,Sleep,2025-06-04 14:52:42,2025-06-04 16:41:19,108,,,,
1636,10,Feed,2025-06-04 17:25:31,,,Formula,Bottle,125ml,
1637,10,Diaper,2025-06-04 17:50:10,,,,,pee:Medium,
1638,10,Sleep,2025-06-04 19:05:27,2025-06-04 20:01:28,56,,,,
1639,10,Diaper,2025-06-04 20:08:45,,,,,"Both, pee:Medium poo:Small",
1640,10,Feed,2025-06-04 20:30:22,,,Breast Milk,Bottle,120ml,
1641,10,Pump,2025-06-04 20:30:27,2025-06-04 20:50:27,20,60ml,,60ml,
1642,10,Sleep,2025-06-04 21:40:12,2025-06-05 01:20:34,220,,,,
1643,10,Feed,2025-06-05 01:22:43,,,Breast Milk,Bottle,120,
1644,10,Pump,2025-06-05 01:22:59,2025-06-05 01:42:59,20,60ml,,60ml,
1645,10,Diaper,2025-06-05 01:35:07,,,,,pee:Medium,
1646,10,Sleep,2025-06-05 01:52:25,2025-06-05 03:47:03,114,,,,
1648,10,Pump,2025-06-05 03:48:10,2025-06-05 04:08:10,20,60ml,,60ml,
1647,10,Feed,2025-06-05 03:48:41,,,Breast Milk,Bottle,120ml,
1649,10,Diaper,2025-06-05 04:09:40,,,,,pee:Medium,
1650,10,Sleep,2025-06-05 04:15:04,2025-06-05 07:35:10,200,,,,
1651,10,Feed,2025-06-05 07:46:22,,,Formula,Bottle,110ml,
1652,10,Diaper,2025-06-05 07:55:47,,,,,pee:Small,
1653,10,Diaper,2025-06-05 08:33:44,,,,,"Both, pee:Medium poo:Medium",
1654,10,Sleep,2025-06-05 09:56:23,2025-06-05 11:28:00,91,,,,
1655,10,Feed,2025-06-05 11:29:30,,,Breast Milk,Bottle,120ml,
1656,10,Pump,2025-06-05 11:29:54,2025-06-05 11:47:54,18,60ml,,60ml,
1657,10,Diaper,2025-06-05 12:08:10,,,,,"Both, pee:Big poo:Small",
1658,10,Sleep,2025-06-05 12:16:07,2025-06-05 14:04:28,108,,,,
1659,10,Diaper,2025-06-05 14:19:46,,,,,pee:Medium,
1660,10,Sleep,2025-06-05 14:25:35,2025-06-05 15:40:42,75,,,,
1662,10,Pump,2025-06-05 15:42:06,2025-06-05 16:02:06,20,60ml,,60ml,
1661,10,Feed,2025-06-05 15:42:40,,,Breast Milk,Bottle,120ml,
1663,10,Sleep,2025-06-05 17:10:11,2025-06-05 17:30:24,20,,,,
1664,10,Feed,2025-06-05 18:34:27,,,Formula,Bottle,120ml,
1666,10,Sleep,2025-06-05 18:45:12,2025-06-05 19:00:00,14,,,,
1665,10,Diaper,2025-06-05 19:05:44,,,,,"Both, pee:Big poo:Small",
1667,10,Diaper,2025-06-05 19:53:56,,,,,"Both, pee:Big poo:Big",
1668,10,Sleep,2025-06-05 20:30:15,2025-06-05 20:50:57,20,,,,
1669,10,Feed,2025-06-05 21:00:10,,,Breast Milk,Bottle,110ml,
1670,10,Pump,2025-06-05 21:00:26,2025-06-05 21:15:26,15,55ml,,55ml,
1671,10,Diaper,2025-06-05 21:30:37,,,,,pee:Small,
1673,10,Sleep,2025-06-05 21:48:49,2025-06-06 02:32:57,284,,,,
1674,10,Pump,2025-06-06 02:33:29,2025-06-06 02:53:29,20,60ml,,60ml,
1672,10,Feed,2025-06-06 02:33:45,,,Breast Milk,Bottle,120ml,
1676,10,Sleep,2025-06-06 03:01:43,2025-06-06 07:35:01,273,,,,
1675,10,Diaper,2025-06-06 05:21:40,,,,,pee:Big,
1677,10,Feed,2025-06-06 07:41:16,,,Formula,Bottle,120ml,
1678,10,Pump,2025-06-06 07:56:50,2025-06-06 08:11:50,15,52ml,,50ml,
1680,10,Sleep,2025-06-06 08:10:36,2025-06-06 08:55:36,45,,,,
1679,10,Diaper,2025-06-06 08:59:47,,,,,pee:Small,
1681,10,Diaper,2025-06-06 10:43:48,,,,,"Both, pee:Medium poo:Small",
1683,10,Feed,2025-06-06 10:48:31,,,Breast Milk,Bottle,90ml,
1682,10,Diaper,2025-06-06 11:04:15,,,,,"Both, pee:Small poo:Medium",
1684,10,Sleep,2025-06-06 11:19:26,2025-06-06 13:06:02,106,,,,
1685,10,Sleep,2025-06-06 13:25:16,2025-06-06 13:40:59,15,,,,
1686,10,Feed,2025-06-06 13:44:32,,,Breast Milk,Bottle,120ml,
1687,10,Pump,2025-06-06 13:44:48,2025-06-06 14:04:48,20,60ml,,60ml,
1689,10,Sleep,2025-06-06 14:27:52,2025-06-06 15:27:38,59,,,,
1688,10,Diaper,2025-06-06 15:27:42,,,,,pee:Medium,
1690,10,Diaper,2025-06-06 15:45:38,,,,,"Both, pee:Small poo:Medium",
1691,10,Sleep,2025-06-06 16:49:02,2025-06-06 17:20:32,31,,,,
1692,10,Feed,2025-06-06 17:24:14,,,Formula,Bottle,130,
1693,10,Sleep,2025-06-06 19:30:18,2025-06-06 20:34:05,63,,,,
1695,10,Feed,2025-06-06 20:35:01,,,Breast Milk,Bottle,120ml,
1696,10,Pump,2025-06-06 20:35:12,2025-06-06 20:55:12,20,60ml,,60ml,
1694,10,Diaper,2025-06-06 21:06:40,,,,,"Both, pee:Big poo:Small",
1697,10,Sleep,2025-06-06 21:45:12,2025-06-07 01:00:12,195,,,,
1698,10,Feed,2025-06-07 01:05:50,,,Breast Milk,Bottle,120ml,
1699,10,Pump,2025-06-07 01:05:58,2025-06-07 01:25:58,20,60ml,,60ml,
1700,10,Diaper,2025-06-07 01:31:43,,,,,pee:Medium,
1701,10,Sleep,2025-06-07 01:40:16,2025-06-07 04:25:47,165,,,,
1702,10,Feed,2025-06-07 04:26:14,,,Breast Milk,Bottle,120ml,
1705,10,Pump,2025-06-07 04:26:53,2025-06-07 04:41:53,15,60ml,,60ml,
1706,10,Sleep,2025-06-07 04:45:09,2025-06-07 07:30:51,165,,,,
1704,10,Diaper,2025-06-07 04:50:20,,,,,pee:Medium,
1709,10,Feed,2025-06-07 07:30:02,,,Formula,Bottle,95ml,
1708,10,Sleep,2025-06-07 07:40:56,2025-06-07 08:05:04,24,,,,
1707,10,Diaper,2025-06-07 08:07:29,,,,,pee:Medium,
1710,10,Diaper,2025-06-07 08:30:42,,,,,"Both, pee:Medium poo:Small",
1711,10,Diaper,2025-06-07 08:50:44,,,,,"Both, pee:Medium poo:Medium",
1713,10,Feed,2025-06-07 09:56:32,,,Breast Milk,Bottle,120ml,
1714,10,Pump,2025-06-07 09:56:47,2025-06-07 10:16:47,20,60ml,,60ml,
1715,10,Sleep,2025-06-07 10:20:41,2025-06-07 13:06:54,166,,,,
1719,10,Diaper,2025-06-07 13:35:03,,,,,"Both, pee:Big poo:Small",
1717,10,Feed,2025-06-07 14:10:27,,,Breast Milk,Bottle,120ml,
1718,10,Pump,2025-06-07 14:10:38,2025-06-07 14:25:38,15,60ml,,60ml,
1716,10,Diaper,2025-06-07 14:34:15,,,,,"Both, pee:Small poo:Medium",
1720,10,Sleep,2025-06-07 15:31:06,2025-06-07 17:25:35,114,,,,
1721,10,Feed,2025-06-07 17:28:17,,,Formula,Bottle,115ml,
1722,10,Diaper,2025-06-07 17:48:50,,,,,pee:Big,
1723,10,Sleep,2025-06-07 18:00:00,2025-06-07 18:21:31,21,,,,
1724,10,Diaper,2025-06-07 19:44:33,,,,,"Both, pee:Medium poo:Small",
1728,10,Pump,2025-06-07 20:15:11,2025-06-07 20:30:11,15,55ml,,55ml,
1727,10,Feed,2025-06-07 20:15:56,,,Breast Milk,Bottle,110ml,
1726,10,Diaper,2025-06-07 20:32:51,,,,,"Both, pee:Small poo:Medium",
1729,10,Sleep,2025-06-07 20:54:49,2025-06-08 00:08:07,193,,,,
1730,10,Feed,2025-06-08 00:09:17,,,Breast Milk,Bottle,120,
1731,10,Pump,2025-06-08 00:09:35,2025-06-08 00:27:35,18,60ml,,60ml,
1734,10,Diaper,2025-06-08 00:30:59,,,,,pee:Small,
1732,10,Sleep,2025-06-08 00:36:00,2025-06-08 04:00:10,204,,,,
1733,10,Diaper,2025-06-08 04:07:35,,,,,pee:Small,
1736,10,Pump,2025-06-08 04:14:03,2025-06-08 04:34:03,20,60ml,,60ml,
1735,10,Feed,2025-06-08 04:14:55,,,Breast Milk,Bottle,120ml,
1737,10,Sleep,2025-06-08 04:56:34,2025-06-08 07:26:56,150,,,,
1738,10,Feed,2025-06-08 07:27:07,,,Breast Milk,Bottle,120ml,
1739,10,Pump,2025-06-08 07:27:27,2025-06-08 07:47:27,20,60ml,,60ml,
1740,10,Sleep,2025-06-08 07:49:30,2025-06-08 08:03:24,13,,,,
1741,10,Diaper,2025-06-08 08:11:49,,,,,pee:Medium,
1742,10,Sleep,2025-06-08 09:34:08,2025-06-08 10:35:03,60,,,,
1745,10,Diaper,2025-06-08 10:35:38,,,,,"Both, pee:Medium poo:Medium",
1743,10,Feed,2025-06-08 10:40:11,,,Breast Milk,Bottle,110ml,
1744,10,Pump,2025-06-08 10:40:21,2025-06-08 10:55:21,15,55ml,,55ml,
1746,10,Sleep,2025-06-08 11:50:58,2025-06-08 12:51:50,60,,,,
1747,10,Feed,2025-06-08 13:05:21,,,Formula,Bottle,115ml,
1748,10,Sleep,2025-06-08 13:38:21,2025-06-08 14:14:12,35,,,,
1752,10,Sleep,2025-06-08 14:55:39,2025-06-08 17:13:20,137,,,,
1750,10,Diaper,2025-06-08 15:30:21,,,,,"Both, pee:Big poo:Big",
1751,10,Pump,2025-06-08 17:13:05,2025-06-08 17:28:05,15,60ml,,60ml,
1749,10,Feed,2025-06-08 17:13:12,,,Breast Milk,Bottle,120ml,
1753,10,Sleep,2025-06-08 19:05:25,2025-06-08 20:10:06,64,,,,
1754,10,Feed,2025-06-08 20:24:42,,,Breast Milk,Bottle,120ml,
1755,10,Pump,2025-06-08 20:24:50,2025-06-08 20:44:50,20,60ml,,60ml,
1756,10,Diaper,2025-06-08 20:55:15,,,,,pee:Big,
1758,10,Sleep,2025-06-08 21:03:28,2025-06-09 00:07:08,183,,,,
1759,10,Pump,2025-06-09 00:07:05,2025-06-09 00:27:05,20,60ml,,60ml,
1757,10,Feed,2025-06-09 00:07:23,,,Breast Milk,Bottle,120ml,
1760,10,Diaper,2025-06-09 00:31:16,,,,,pee:Big,
1761,10,Sleep,2025-06-09 00:35:38,2025-06-09 04:12:53,217,,,,
1763,10,Pump,2025-06-09 04:12:10,2025-06-09 04:32:10,20,60ml,,60ml,
1762,10,Feed,2025-06-09 04:12:35,,,Breast Milk,Bottle,120ml,
1764,10,Diaper,2025-06-09 04:38:13,,,,,pee:Medium,
1767,10,Sleep,2025-06-09 04:41:04,2025-06-09 07:20:53,159,,,,
1765,10,Feed,2025-06-09 07:40:52,,,Formula,Bottle,135ml,
1766,10,Diaper,2025-06-09 07:49:01,,,,,pee:Big,
1768,10,Sleep,2025-06-09 08:00:46,2025-06-09 09:42:55,102,,,,
1769,10,Diaper,2025-06-09 09:43:08,,,,,"Both, pee:Small poo:Medium",
1770,10,Diaper,2025-06-09 10:19:19,,,,,"Both, pee:Small poo:Medium",
1771,10,Diaper,2025-06-09 10:48:45,,,,,poo:Small,
1772,10,Feed,2025-06-09 11:17:13,,,Breast Milk,Bottle,120ml,
1773,10,Pump,2025-06-09 11:17:46,2025-06-09 11:37:46,20,60ml,,60ml,
1774,10,Sleep,2025-06-09 11:48:37,2025-06-09 13:39:54,111,,,,
1777,10,Pump,2025-06-09 14:13:01,2025-06-09 14:33:01,20,60ml,,60ml,
1776,10,Feed,2025-06-09 14:13:51,,,Breast Milk,Bottle,120ml,
1778,10,Diaper,2025-06-09 14:45:34,,,,,pee:big,
1775,10,Sleep,2025-06-09 15:05:45,2025-06-09 16:34:21,88,,,,
1779,10,Sleep,2025-06-09 16:55:31,2025-06-09 17:10:08,14,,,,
1780,10,Feed,2025-06-09 17:24:19,,,Formula,Bottle,130ml,
1781,10,Diaper,2025-06-09 17:45:04,,,,,"Both, pee:Medium poo:Medium",
1782,10,Feed,2025-06-09 20:35:28,,,Breast Milk,Bottle,80ml,
1783,10,Pump,2025-06-09 20:35:46,2025-06-09 20:50:46,15,60ml,,20ml,
1784,10,Diaper,2025-06-09 21:20:14,,,,,pee:Small,
1786,10,Sleep,2025-06-09 21:32:07,2025-06-10 01:56:17,264,,,,
1789,10,Pump,2025-06-10 01:56:04,2025-06-10 02:16:04,20,60ml,,60ml,
1787,10,Feed,2025-06-10 01:56:42,,,Breast Milk,Bottle,120ml,
1788,10,Diaper,2025-06-10 02:25:48,,,,,pee:Small,
1790,10,Sleep,2025-06-10 02:38:22,2025-06-10 05:32:28,174,,,,
1794,10,Pump,2025-06-10 05:32:17,2025-06-10 05:42:17,10,0ml,,60ml,
1791,10,Feed,2025-06-10 05:32:39,,,Breast Milk,Bottle,60,
